	mass_A
t	frame	x	y	r	θ	pixelx	pixely
9.610000E0	1.922000E4	-1.339626E1	2.552843E1	2.882986E1	2.783769E4	7.251457E1	3.949068E1
9.612000E0	1.922400E4	-1.845966E1	2.178438E1	2.855377E1	2.785028E4	6.745117E1	4.323473E1
9.614000E0	1.922800E4	-2.249375E1	1.683454E1	2.809574E1	2.786319E4	6.341708E1	4.818457E1
9.616000E0	1.923200E4	-2.533830E1	1.108424E1	2.765664E1	2.787637E4	6.057253E1	5.393487E1
9.618000E0	1.923600E4	-2.685181E1	4.715700E0	2.726275E1	2.789004E4	5.905902E1	6.030341E1
9.620000E0	1.924000E4	-2.678906E1	-1.739349E0	2.684546E1	2.790371E4	5.912177E1	6.675846E1
9.622000E0	1.924400E4	-2.533035E1	-7.889273E0	2.653049E1	2.791730E4	6.058048E1	7.290838E1
9.624000E0	1.924800E4	-2.268392E1	-1.388056E1	2.659380E1	2.793146E4	6.322691E1	7.889967E1
9.626000E0	1.925200E4	-1.873114E1	-1.898376E1	2.666906E1	2.794538E4	6.717968E1	8.400287E1
9.628000E0	1.925600E4	-1.383257E1	-2.301269E1	2.685003E1	2.795899E4	7.207826E1	8.803180E1
9.630000E0	1.926000E4	-8.068839E0	-2.570625E1	2.694286E1	2.797257E4	7.784199E1	9.072536E1
9.632000E0	1.926400E4	-2.223955E0	-2.680949E1	2.690157E1	2.798526E4	8.368687E1	9.182860E1
9.634000E0	1.926800E4	3.874131E0	-2.683465E1	2.711287E1	2.799822E4	8.978496E1	9.185376E1
9.636000E0	1.927200E4	9.820303E0	-2.526702E1	2.710831E1	2.801124E4	9.573113E1	9.028613E1
9.638000E0	1.927600E4	1.522965E1	-2.210539E1	2.684382E1	2.802457E4	1.011405E2	8.712450E1
9.640000E0	1.928000E4	1.992569E1	-1.792673E1	2.680300E1	2.803802E4	1.058365E2	8.294584E1
9.642000E0	1.928400E4	2.336966E1	-1.263414E1	2.656619E1	2.805160E4	1.092805E2	7.765325E1
9.644000E0	1.928800E4	2.567315E1	-6.452427E0	2.647157E1	2.806589E4	1.115840E2	7.147154E1
9.646000E0	1.929200E4	2.654147E1	-5.789098E-2	2.654153E1	2.807988E4	1.124523E2	6.507700E1
9.648000E0	1.929600E4	2.589463E1	6.391622E0	2.667180E1	2.809387E4	1.118055E2	5.862749E1
9.650000E0	1.930000E4	2.385306E1	1.267648E1	2.701225E1	2.810799E4	1.097639E2	5.234262E1
9.652000E0	1.930400E4	2.054985E1	1.822527E1	2.746738E1	2.812157E4	1.064607E2	4.679383E1
9.654000E0	1.930800E4	1.612354E1	2.266944E1	2.781856E1	2.813458E4	1.020344E2	4.234967E1
9.656000E0	1.931200E4	1.095000E1	2.623590E1	2.842929E1	2.814735E4	9.686083E1	3.878321E1
9.658000E0	1.931600E4	4.940832E0	2.821371E1	2.864307E1	2.816007E4	9.085166E1	3.680539E1
9.660000E0	1.932000E4	-1.276322E0	2.876000E1	2.878831E1	2.817254E4	8.463451E1	3.625911E1
9.662000E0	1.932400E4	-7.382561E0	2.801289E1	2.896936E1	2.818476E4	7.852827E1	3.700622E1
9.664000E0	1.932800E4	-1.309242E1	2.570485E1	2.884703E1	2.819699E4	7.281841E1	3.931426E1
9.666000E0	1.933200E4	-1.828169E1	2.213041E1	2.870497E1	2.820956E4	6.762914E1	4.288869E1
9.668000E0	1.933600E4	-2.240545E1	1.722656E1	2.826231E1	2.822244E4	6.350538E1	4.779255E1
9.670000E0	1.934000E4	-2.530022E1	1.153595E1	2.780610E1	2.823549E4	6.061061E1	5.348316E1
9.672000E0	1.934400E4	-2.690005E1	5.444091E0	2.744542E1	2.824856E4	5.901078E1	5.957502E1
9.674000E0	1.934800E4	-2.720559E1	-9.409350E-1	2.722185E1	2.826198E4	5.870524E1	6.596004E1
9.676000E0	1.935200E4	-2.593734E1	-7.443822E0	2.698437E1	2.827601E4	5.997349E1	7.246293E1
9.678000E0	1.935600E4	-2.338850E1	-1.332029E1	2.691565E1	2.828966E4	6.252232E1	7.833940E1
9.680000E0	1.936000E4	-1.948878E1	-1.841353E1	2.681176E1	2.830338E4	6.642205E1	8.343263E1
9.682000E0	1.936400E4	-1.456157E1	-2.246803E1	2.677409E1	2.831705E4	7.134925E1	8.748713E1
9.684000E0	1.936800E4	-8.907768E0	-2.526781E1	2.679199E1	2.833058E4	7.700306E1	9.028692E1
9.686000E0	1.937200E4	-2.903338E0	-2.673463E1	2.689182E1	2.834380E4	8.300749E1	9.175374E1
9.688000E0	1.937600E4	3.207420E0	-2.654850E1	2.674155E1	2.835689E4	8.911825E1	9.156761E1
9.690000E0	1.938000E4	9.383670E0	-2.504320E1	2.674351E1	2.837054E4	9.529450E1	9.006231E1
9.692000E0	1.938400E4	1.493840E1	-2.224963E1	2.679929E1	2.838388E4	1.008492E2	8.726873E1
9.694000E0	1.938800E4	1.955053E1	-1.811873E1	2.665542E1	2.839718E4	1.054614E2	8.313784E1
9.696000E0	1.939200E4	2.320766E1	-1.291680E1	2.656011E1	2.841090E4	1.091185E2	7.793590E1
9.698000E0	1.939600E4	2.565787E1	-7.011368E0	2.659860E1	2.842472E4	1.115687E2	7.203048E1
9.700000E0	1.940000E4	2.652682E1	-6.734486E-1	2.653537E1	2.843855E4	1.124376E2	6.569256E1
9.702000E0	1.940400E4	2.609010E1	6.077267E0	2.678855E1	2.845311E4	1.120009E2	5.894184E1
9.704000E0	1.940800E4	2.401498E1	1.215608E1	2.691634E1	2.846685E4	1.099258E2	5.286303E1
9.706000E0	1.941200E4	2.066357E1	1.768846E1	2.720045E1	2.848056E4	1.065744E2	4.733065E1
9.708000E0	1.941600E4	1.637235E1	2.249102E1	2.781906E1	2.849395E4	1.022832E2	4.252809E1
9.710000E0	1.942000E4	1.119209E1	2.618920E1	2.848047E1	2.850686E4	9.710292E1	3.882991E1
9.712000E0	1.942400E4	5.511989E0	2.826913E1	2.880149E1	2.851897E4	9.142282E1	3.674998E1
9.714000E0	1.942800E4	-7.536573E-1	2.916653E1	2.917627E1	2.853148E4	8.515717E1	3.585258E1
9.716000E0	1.943200E4	-6.710974E0	2.826581E1	2.905156E1	2.854336E4	7.919985E1	3.675329E1
9.718000E0	1.943600E4	-1.260418E1	2.614837E1	2.902761E1	2.855574E4	7.330665E1	3.887074E1
9.720000E0	1.944000E4	-1.767859E1	2.239300E1	2.853032E1	2.856829E4	6.823223E1	4.262611E1
9.722000E0	1.944400E4	-2.189591E1	1.762942E1	2.811098E1	2.858116E4	6.401492E1	4.738969E1
9.724000E0	1.944800E4	-2.513251E1	1.194009E1	2.782461E1	2.859459E4	6.077832E1	5.307902E1
9.726000E0	1.945200E4	-2.687943E1	5.610430E0	2.745871E1	2.860821E4	5.903140E1	5.940868E1
9.728000E0	1.945600E4	-2.695233E1	-8.419654E-1	2.696548E1	2.862179E4	5.895849E1	6.586107E1
9.730000E0	1.946000E4	-2.584844E1	-7.455884E0	2.690227E1	2.863609E4	6.006239E1	7.247499E1
9.732000E0	1.946400E4	-2.313226E1	-1.327875E1	2.667258E1	2.864986E4	6.277856E1	7.829786E1
9.734000E0	1.946800E4	-1.938644E1	-1.839556E1	2.672509E1	2.866350E4	6.652439E1	8.341467E1
9.736000E0	1.947200E4	-1.450890E1	-2.248363E1	2.675858E1	2.867717E4	7.140193E1	8.750274E1
9.738000E0	1.947600E4	-8.816763E0	-2.523698E1	2.673276E1	2.869074E4	7.709407E1	9.025609E1
9.740000E0	1.948000E4	-2.578612E0	-2.666478E1	2.678917E1	2.870448E4	8.333222E1	9.168389E1
9.742000E0	1.948400E4	3.610402E0	-2.656012E1	2.680438E1	2.871774E4	8.952123E1	9.157923E1
9.744000E0	1.948800E4	9.575032E0	-2.503688E1	2.680535E1	2.873093E4	9.548586E1	9.005599E1
9.746000E0	1.949200E4	1.499632E1	-2.220882E1	2.679779E1	2.874403E4	1.009071E2	8.722793E1
9.748000E0	1.949600E4	1.957514E1	-1.805484E1	2.663012E1	2.875731E4	1.054860E2	8.307395E1
9.750000E0	1.950000E4	2.321137E1	-1.277943E1	2.649682E1	2.877116E4	1.091222E2	7.779854E1
9.752000E0	1.950400E4	2.566435E1	-6.872409E0	2.656857E1	2.878501E4	1.115752E2	7.189152E1
9.754000E0	1.950800E4	2.650259E1	-4.968467E-1	2.650725E1	2.879893E4	1.124134E2	6.551595E1
9.756000E0	1.951200E4	2.602492E1	6.213776E0	2.675645E1	2.881343E4	1.119357E2	5.880533E1
9.758000E0	1.951600E4	2.384693E1	1.230119E1	2.683273E1	2.882729E4	1.097578E2	5.271792E1
9.760000E0	1.952000E4	2.055629E1	1.810017E1	2.738936E1	2.884136E4	1.064671E2	4.691894E1
9.762000E0	1.952400E4	1.614370E1	2.266632E1	2.782770E1	2.885454E4	1.020545E2	4.235279E1
9.764000E0	1.952800E4	1.098734E1	2.625043E1	2.845711E1	2.886729E4	9.689817E1	3.876868E1
9.766000E0	1.953200E4	4.965579E0	2.855308E1	2.898163E1	2.888013E4	9.087641E1	3.646603E1
9.768000E0	1.953600E4	-1.403784E0	2.917769E1	2.921144E1	2.889275E4	8.450704E1	3.584142E1
9.770000E0	1.954000E4	-7.488678E0	2.809188E1	2.907291E1	2.890493E4	7.842215E1	3.692723E1
9.772000E0	1.954400E4	-1.323869E1	2.567384E1	2.888614E1	2.891728E4	7.267214E1	3.934527E1
9.774000E0	1.954800E4	-1.837611E1	2.194880E1	2.862571E1	2.892994E4	6.753471E1	4.307031E1
9.776000E0	1.955200E4	-2.247119E1	1.702591E1	2.819284E1	2.894285E4	6.343963E1	4.799319E1
9.778000E0	1.955600E4	-2.534185E1	1.124082E1	2.772301E1	2.895608E4	6.056898E1	5.377829E1
9.780000E0	1.956000E4	-2.686975E1	4.785898E0	2.729264E1	2.896990E4	5.904108E1	6.023321E1
9.782000E0	1.956400E4	-2.683748E1	-1.670935E0	2.688945E1	2.898356E4	5.907335E1	6.669004E1
9.784000E0	1.956800E4	-2.533074E1	-7.921770E0	2.654055E1	2.899737E4	6.058008E1	7.294088E1
9.786000E0	1.957200E4	-2.266715E1	-1.394129E1	2.661127E1	2.901159E4	6.324367E1	7.896040E1
9.788000E0	1.957600E4	-1.861173E1	-1.910114E1	2.666927E1	2.902574E4	6.729910E1	8.412024E1
9.790000E0	1.958000E4	-1.364285E1	-2.306478E1	2.679760E1	2.903940E4	7.226798E1	8.808389E1
9.792000E0	1.958400E4	-7.821262E0	-2.568348E1	2.684797E1	2.905306E4	7.808957E1	9.070259E1
9.794000E0	1.958800E4	-1.661974E0	-2.679247E1	2.684396E1	2.906645E4	8.424885E1	9.181157E1
9.796000E0	1.959200E4	4.626784E0	-2.668256E1	2.708073E1	2.907984E4	9.053761E1	9.170166E1
9.798000E0	1.959600E4	1.046521E1	-2.478501E1	2.690385E1	2.909289E4	9.637604E1	8.980412E1
9.800000E0	1.960000E4	1.587670E1	-2.177656E1	2.694973E1	2.910609E4	1.017875E2	8.679566E1
9.802000E0	1.960400E4	2.039121E1	-1.744468E1	2.683502E1	2.911945E4	1.063020E2	8.246379E1
9.804000E0	1.960800E4	2.382324E1	-1.189564E1	2.662805E1	2.913347E4	1.097341E2	7.691474E1
9.806000E0	1.961200E4	2.582759E1	-5.846134E0	2.648097E1	2.914725E4	1.117384E2	7.086524E1
9.808000E0	1.961600E4	2.644814E1	5.895199E-1	2.645471E1	2.916128E4	1.123590E2	6.442959E1
9.810000E0	1.962000E4	2.576355E1	7.214595E0	2.675464E1	2.917564E4	1.116744E2	5.780451E1
9.812000E0	1.962400E4	2.342434E1	1.325871E1	2.691641E1	2.918951E4	1.093352E2	5.176040E1
9.814000E0	1.962800E4	1.993091E1	1.900032E1	2.753640E1	2.920363E4	1.058417E2	4.601879E1
9.816000E0	1.963200E4	1.517437E1	2.344309E1	2.792561E1	2.921709E4	1.010852E2	4.157602E1
9.818000E0	1.963600E4	9.853642E0	2.680879E1	2.856230E1	2.922982E4	9.576447E1	3.821032E1
9.820000E0	1.964000E4	3.704208E0	2.867340E1	2.891168E1	2.924264E4	8.961504E1	3.634571E1
9.822000E0	1.964400E4	-2.594659E0	2.902350E1	2.913925E1	2.925511E4	8.331617E1	3.599561E1
9.824000E0	1.964800E4	-8.656371E0	2.775053E1	2.906931E1	2.926732E4	7.725446E1	3.726858E1
9.826000E0	1.965200E4	-1.437124E1	2.503733E1	2.886868E1	2.927986E4	7.153959E1	3.998178E1
9.828000E0	1.965600E4	-1.930792E1	2.098855E1	2.851867E1	2.929261E4	6.660291E1	4.403056E1
9.830000E0	1.966000E4	-2.327856E1	1.582974E1	2.815088E1	2.930578E4	6.263227E1	4.918937E1
9.832000E0	1.966400E4	-2.591948E1	9.892050E0	2.774296E1	2.931911E4	5.999135E1	5.512706E1
9.834000E0	1.966800E4	-2.726436E1	3.492538E0	2.748715E1	2.933270E4	5.864647E1	6.152657E1
9.836000E0	1.967200E4	-2.692999E1	-2.998726E0	2.709643E1	2.934635E4	5.898084E1	6.801783E1
9.838000E0	1.967600E4	-2.531404E1	-9.465079E0	2.702570E1	2.936050E4	6.059679E1	7.448419E1
9.840000E0	1.968000E4	-2.216092E1	-1.512996E1	2.683323E1	2.937432E4	6.374990E1	8.014907E1
9.842000E0	1.968400E4	-1.790700E1	-2.004166E1	2.687617E1	2.938822E4	6.800383E1	8.506077E1
9.844000E0	1.968800E4	-1.276986E1	-2.377846E1	2.699045E1	2.940176E4	7.314097E1	8.879756E1
9.846000E0	1.969200E4	-6.684229E0	-2.623637E1	2.707445E1	2.941571E4	7.922660E1	9.125548E1
9.848000E0	1.969600E4	-3.680438E-1	-2.707632E1	2.707882E1	2.942922E4	8.554278E1	9.209543E1
9.850000E0	1.970000E4	5.879390E0	-2.648829E1	2.713294E1	2.944251E4	9.179022E1	9.150739E1
9.852000E0	1.970400E4	1.171762E1	-2.422728E1	2.691215E1	2.945581E4	9.762845E1	8.924639E1
9.854000E0	1.970800E4	1.705394E1	-2.070775E1	2.682625E1	2.946947E4	1.029648E2	8.572686E1
9.856000E0	1.971200E4	2.125683E1	-1.583735E1	2.650801E1	2.948331E4	1.071677E2	8.085646E1
9.858000E0	1.971600E4	2.449443E1	-1.025472E1	2.655440E1	2.949728E4	1.104053E2	7.527383E1
9.860000E0	1.972000E4	2.626634E1	-4.010622E0	2.657076E1	2.951132E4	1.121772E2	6.902973E1
9.862000E0	1.972400E4	2.659406E1	2.560566E0	2.671705E1	2.952550E4	1.125049E2	6.245854E1
9.864000E0	1.972800E4	2.539024E1	9.080141E0	2.696503E1	2.953968E4	1.113011E2	5.593897E1
9.866000E0	1.973200E4	2.279453E1	1.508778E1	2.733554E1	2.955350E4	1.087054E2	4.993132E1
9.868000E0	1.973600E4	1.875902E1	2.027677E1	2.762333E1	2.956723E4	1.046698E2	4.474234E1
9.870000E0	1.974000E4	1.378244E1	2.466997E1	2.825886E1	2.958081E4	9.969327E1	4.034914E1
9.872000E0	1.974400E4	8.101124E0	2.755622E1	2.872235E1	2.959362E4	9.401195E1	3.746289E1
9.874000E0	1.974800E4	1.727033E0	2.897276E1	2.902419E1	2.960659E4	8.763786E1	3.604634E1
9.876000E0	1.975200E4	-4.447210E0	2.880574E1	2.914701E1	2.961878E4	8.146362E1	3.621337E1
9.878000E0	1.975600E4	-1.050215E1	2.711879E1	2.908133E1	2.963117E4	7.540868E1	3.790032E1
9.880000E0	1.976000E4	-1.599747E1	2.378630E1	2.866543E1	2.964392E4	6.991336E1	4.123281E1
9.882000E0	1.976400E4	-2.069897E1	1.950344E1	2.843996E1	2.965670E4	6.521186E1	4.551567E1
9.884000E0	1.976800E4	-2.418803E1	1.404945E1	2.797227E1	2.966985E4	6.172280E1	5.096966E1
9.886000E0	1.977200E4	-2.645128E1	7.851459E0	2.759195E1	2.968347E4	5.945955E1	5.716765E1
9.888000E0	1.977600E4	-2.715494E1	1.236318E0	2.718306E1	2.969739E4	5.875589E1	6.378279E1
9.890000E0	1.978000E4	-2.649223E1	-5.444591E0	2.704592E1	2.971161E4	5.941860E1	7.046370E1
9.892000E0	1.978400E4	-2.425511E1	-1.152154E1	2.685249E1	2.972541E4	6.165572E1	7.654065E1
9.894000E0	1.978800E4	-2.068765E1	-1.698542E1	2.676720E1	2.973939E4	6.522318E1	8.200453E1
9.896000E0	1.979200E4	-1.595673E1	-2.152461E1	2.679414E1	2.975345E4	6.995410E1	8.654372E1
9.898000E0	1.979600E4	-1.052996E1	-2.468813E1	2.683997E1	2.976690E4	7.538087E1	8.970724E1
9.900000E0	1.980000E4	-4.380555E0	-2.640093E1	2.676189E1	2.978058E4	8.153027E1	9.142004E1
9.902000E0	1.980400E4	1.824800E0	-2.676738E1	2.682951E1	2.979390E4	8.773563E1	9.178649E1
9.904000E0	1.980800E4	8.168322E0	-2.562346E1	2.689392E1	2.980768E4	9.407915E1	9.064257E1
9.906000E0	1.981200E4	1.389605E1	-2.291393E1	2.679829E1	2.982123E4	9.980688E1	8.793304E1
9.908000E0	1.981600E4	1.877357E1	-1.903071E1	2.673228E1	2.983461E4	1.046844E2	8.404982E1
9.910000E0	1.982000E4	2.261838E1	-1.388877E1	2.654221E1	2.984845E4	1.085292E2	7.890788E1
9.912000E0	1.982400E4	2.526855E1	-7.957420E0	2.649188E1	2.986252E4	1.111794E2	7.297653E1
9.914000E0	1.982800E4	2.653612E1	-1.509794E0	2.657903E1	2.987674E4	1.124469E2	6.652890E1
9.916000E0	1.983200E4	2.626149E1	5.205791E0	2.677249E1	2.989121E4	1.121723E2	5.981332E1
9.918000E0	1.983600E4	2.445068E1	1.148383E1	2.701322E1	2.990516E4	1.103615E2	5.353528E1
9.920000E0	1.984000E4	2.126150E1	1.740561E1	2.747739E1	2.991931E4	1.071723E2	4.761350E1
9.922000E0	1.984400E4	1.693099E1	2.244562E1	2.811520E1	2.993297E4	1.028418E2	4.257349E1
9.924000E0	1.984800E4	1.139600E1	2.620673E1	2.857729E1	2.994650E4	9.730683E1	3.881238E1
9.926000E0	1.985200E4	5.591371E0	2.833004E1	2.887654E1	2.995884E4	9.150220E1	3.668907E1
9.928000E0	1.985600E4	-8.461219E-1	2.920066E1	2.921291E1	2.997166E4	8.506471E1	3.581845E1
9.930000E0	1.986000E4	-7.002597E0	2.811899E1	2.897782E1	2.998398E4	7.890823E1	3.690011E1
9.932000E0	1.986400E4	-1.304692E1	2.570940E1	2.883046E1	2.999691E4	7.286391E1	3.930971E1
9.934000E0	1.986800E4	-1.832207E1	2.201944E1	2.864531E1	3.000976E4	6.758875E1	4.299967E1
9.936000E0	1.987200E4	-2.249897E1	1.704016E1	2.822358E1	3.002286E4	6.341186E1	4.797895E1
9.938000E0	1.987600E4	-2.538834E1	1.119102E1	2.774539E1	3.003621E4	6.052249E1	5.382809E1
9.940000E0	1.988000E4	-2.694653E1	4.694681E0	2.735244E1	3.005012E4	5.896429E1	6.032443E1
9.942000E0	1.988400E4	-2.711312E1	-1.804557E0	2.717310E1	3.006381E4	5.879771E1	6.682367E1
9.944000E0	1.988800E4	-2.568324E1	-8.439287E0	2.703424E1	3.007819E4	6.022759E1	7.345840E1
9.946000E0	1.989200E4	-2.267499E1	-1.424616E1	2.677888E1	3.009214E4	6.323584E1	7.926527E1
9.948000E0	1.989600E4	-1.847507E1	-1.929862E1	2.671638E1	3.010625E4	6.743575E1	8.431773E1
9.950000E0	1.990000E4	-1.341045E1	-2.321326E1	2.680850E1	3.011998E4	7.250037E1	8.823237E1
9.952000E0	1.990400E4	-7.543129E0	-2.578300E1	2.686377E1	3.013369E4	7.836770E1	9.080211E1
9.954000E0	1.990800E4	-1.276008E0	-2.703079E1	2.706089E1	3.014730E4	8.463482E1	9.204990E1
9.956000E0	1.991200E4	5.081329E0	-2.667042E1	2.715016E1	3.016079E4	9.099216E1	9.168953E1
9.958000E0	1.991600E4	1.094087E1	-2.453719E1	2.686589E1	3.017403E4	9.685170E1	8.955630E1
9.960000E0	1.992000E4	1.632391E1	-2.106913E1	2.665292E1	3.018777E4	1.022347E2	8.608824E1
9.962000E0	1.992400E4	2.089908E1	-1.652236E1	2.664132E1	3.020167E4	1.068099E2	8.154147E1
9.964000E0	1.992800E4	2.410126E1	-1.080514E1	2.641253E1	3.021585E4	1.100121E2	7.582425E1
9.966000E0	1.993200E4	2.583980E1	-4.664683E0	2.625747E1	3.022977E4	1.117506E2	6.968379E1
9.968000E0	1.993600E4	2.636150E1	2.058815E0	2.644177E1	3.024447E4	1.122723E2	6.296029E1
9.970000E0	1.994000E4	2.531528E1	8.482480E0	2.669861E1	3.025852E4	1.112261E2	5.653663E1
9.972000E0	1.994400E4	2.289490E1	1.477783E1	2.724996E1	3.027284E4	1.088057E2	5.024128E1
9.974000E0	1.994800E4	1.895046E1	2.011022E1	2.763224E1	3.028670E4	1.048613E2	4.490889E1
9.976000E0	1.995200E4	1.395916E1	2.428012E1	2.800683E1	3.030010E4	9.986998E1	4.073899E1
9.978000E0	1.995600E4	8.305521E0	2.749518E1	2.872223E1	3.031319E4	9.421635E1	3.752393E1
9.980000E0	1.996000E4	2.111738E0	2.890612E1	2.898315E1	3.032582E4	8.802257E1	3.611299E1
9.982000E0	1.996400E4	-4.319310E0	2.883253E1	2.915426E1	3.033852E4	8.159152E1	3.618658E1
9.984000E0	1.996800E4	-1.045725E1	2.718109E1	2.912328E1	3.035104E4	7.545357E1	3.783802E1
9.986000E0	1.997200E4	-1.595723E1	2.386221E1	2.870607E1	3.036377E4	6.995360E1	4.115690E1
9.988000E0	1.997600E4	-2.073537E1	1.959003E1	2.852586E1	3.037663E4	6.517546E1	4.542908E1
9.990000E0	1.998000E4	-2.421902E1	1.414342E1	2.804634E1	3.038972E4	6.169181E1	5.087569E1
9.992000E0	1.998400E4	-2.646560E1	7.867961E0	2.761038E1	3.040344E4	5.944523E1	5.715115E1
9.994000E0	1.998800E4	-2.722156E1	1.299811E0	2.725257E1	3.041727E4	5.868927E1	6.371930E1
9.996000E0	1.999200E4	-2.644076E1	-5.182228E0	2.694382E1	3.043109E4	5.947007E1	7.020134E1
9.998000E0	1.999600E4	-2.422412E1	-1.145105E1	2.679431E1	3.044530E4	6.168670E1	7.647016E1
1.000000E1	2.000000E4	-2.064261E1	-1.699071E1	2.673577E1	3.045946E4	6.526822E1	8.200982E1
1.000200E1	2.000400E4	-1.583086E1	-2.157175E1	2.675737E1	3.047373E4	7.007996E1	8.659086E1
1.000400E1	2.000800E4	-1.018156E1	-2.472700E1	2.674114E1	3.048762E4	7.572927E1	8.974610E1
1.000600E1	2.001200E4	-4.140690E0	-2.642095E1	2.674344E1	3.050109E4	8.177014E1	9.144006E1
1.000800E1	2.001600E4	2.184679E0	-2.661496E1	2.670448E1	3.051469E4	8.809551E1	9.163407E1
1.001000E1	2.002000E4	8.581016E0	-2.533790E1	2.675150E1	3.052871E4	9.449184E1	9.035701E1
1.001200E1	2.002400E4	1.432188E1	-2.255087E1	2.671438E1	3.054242E4	1.002327E2	8.756998E1
1.001400E1	2.002800E4	1.933184E1	-1.840380E1	2.669120E1	3.055641E4	1.052427E2	8.342290E1
1.001600E1	2.003200E4	2.316630E1	-1.321690E1	2.667141E1	3.057029E4	1.090771E2	7.823601E1
1.001800E1	2.003600E4	2.574230E1	-7.186833E0	2.672670E1	3.058440E4	1.116531E2	7.220594E1
1.002000E1	2.004000E4	2.664347E1	-7.274821E-1	2.665340E1	3.059844E4	1.125543E2	6.574659E1
1.002200E1	2.004400E4	2.619507E1	5.979079E0	2.686878E1	3.061286E4	1.121059E2	5.904003E1
1.002400E1	2.004800E4	2.440768E1	1.224312E1	2.730621E1	3.062664E4	1.103185E2	5.277599E1
1.002600E1	2.005200E4	2.102181E1	1.791433E1	2.761956E1	3.064044E4	1.069326E2	4.710478E1
1.002800E1	2.005600E4	1.629553E1	2.264628E1	2.789979E1	3.065426E4	1.022064E2	4.237283E1
1.003000E1	2.006000E4	1.091327E1	2.633253E1	2.850441E1	3.066749E4	9.682409E1	3.868658E1
1.003200E1	2.006400E4	4.744772E0	2.858684E1	2.897793E1	3.068058E4	9.065560E1	3.643227E1
1.003400E1	2.006800E4	-1.721981E0	2.917489E1	2.922566E1	3.069338E4	8.418885E1	3.584422E1
1.003600E1	2.007200E4	-7.866281E0	2.800932E1	2.909296E1	3.070569E4	7.804455E1	3.700979E1
1.003800E1	2.007600E4	-1.359224E1	2.541281E1	2.881944E1	3.071814E4	7.231859E1	3.960629E1
1.004000E1	2.008000E4	-1.870156E1	2.158845E1	2.856238E1	3.073090E4	6.720927E1	4.343066E1
1.004200E1	2.008400E4	-2.276024E1	1.647033E1	2.809449E1	3.074411E4	6.315059E1	4.854877E1
1.004400E1	2.008800E4	-2.550417E1	1.054646E1	2.759874E1	3.075753E4	6.040666E1	5.447264E1
1.004600E1	2.009200E4	-2.687184E1	3.951218E0	2.716078E1	3.077164E4	5.903898E1	6.106789E1
1.004800E1	2.009600E4	-2.656009E1	-2.802631E0	2.670755E1	3.078602E4	5.935074E1	6.782174E1
1.005000E1	2.010000E4	-2.490911E1	-9.385487E0	2.661862E1	3.080065E4	6.100172E1	7.440460E1
1.005200E1	2.010400E4	-2.201591E1	-1.518786E1	2.674642E1	3.081460E4	6.389492E1	8.020697E1
1.005400E1	2.010800E4	-1.776384E1	-2.012237E1	2.684146E1	3.082856E4	6.814699E1	8.514148E1
1.005600E1	2.011200E4	-1.229893E1	-2.385341E1	2.683745E1	3.084272E4	7.361190E1	8.887252E1
1.005800E1	2.011600E4	-6.317706E0	-2.631717E1	2.706486E1	3.085650E4	7.959312E1	9.133628E1
1.006000E1	2.012000E4	1.616392E-2	-2.704637E1	2.704638E1	3.087003E4	8.592699E1	9.206548E1
1.006200E1	2.012400E4	6.331259E0	-2.625913E1	2.701161E1	3.088356E4	9.224209E1	9.127824E1
1.006400E1	2.012800E4	1.236005E1	-2.394574E1	2.694753E1	3.089730E4	9.827088E1	8.896485E1
1.006600E1	2.013200E4	1.772057E1	-2.026016E1	2.691640E1	3.091117E4	1.036314E2	8.527927E1
1.006800E1	2.013600E4	2.187675E1	-1.528600E1	2.668808E1	3.092506E4	1.077876E2	8.030510E1
1.007000E1	2.014000E4	2.477183E1	-9.299811E0	2.645997E1	3.093942E4	1.106827E2	7.431892E1
1.007200E1	2.014400E4	2.632455E1	-2.888170E0	2.648251E1	3.095374E4	1.122354E2	6.790728E1
1.007400E1	2.014800E4	2.642799E1	3.736143E0	2.669077E1	3.096805E4	1.123388E2	6.128297E1
1.007600E1	2.015200E4	2.489238E1	1.034258E1	2.695551E1	3.098256E4	1.108032E2	5.467653E1
1.007800E1	2.015600E4	2.184862E1	1.650691E1	2.738321E1	3.099707E4	1.077594E2	4.851220E1
1.008000E1	2.016000E4	1.760825E1	2.165993E1	2.791421E1	3.101089E4	1.035191E2	4.335917E1
1.008200E1	2.016400E4	1.242206E1	2.561965E1	2.847234E1	3.102413E4	9.833289E1	3.939946E1
1.008400E1	2.016800E4	6.521509E0	2.816385E1	2.890904E1	3.103696E4	9.243234E1	3.685526E1
1.008600E1	2.017200E4	1.648667E-1	2.902906E1	2.902953E1	3.104967E4	8.607569E1	3.599005E1
1.008800E1	2.017600E4	-6.036213E0	2.833059E1	2.896650E1	3.106203E4	7.987461E1	3.668852E1
1.009000E1	2.018000E4	-1.224091E1	2.635003E1	2.905449E1	3.107492E4	7.366992E1	3.866908E1
1.009200E1	2.018400E4	-1.766444E1	2.282035E1	2.885829E1	3.108774E4	6.824639E1	4.219876E1
1.009400E1	2.018800E4	-2.199936E1	1.778649E1	2.829012E1	3.110104E4	6.391147E1	4.723262E1
1.009600E1	2.019200E4	-2.526125E1	1.195127E1	2.794573E1	3.111468E4	6.064957E1	5.306784E1
