t,frame,x,y,r,theta,omega,alpha
1.66600E+01,3.33E+04,2.49E+01,3.99E+00,2.52E+01,-8.35E+04,-6.94E+01,-1.19E+03
1.66620E+01,3.33E+04,2.49E+01,3.92E+00,2.52E+01,-8.35E+04,-7.25E+01,-2.20E+03
1.66640E+01,3.33E+04,2.49E+01,3.86E+00,2.52E+01,-8.35E+04,-7.46E+01,2.22E+02
1.66660E+01,3.33E+04,2.49E+01,3.79E+00,2.52E+01,-8.35E+04,-7.53E+01,-2.06E+03
1.66680E+01,3.33E+04,2.49E+01,3.73E+00,2.52E+01,-8.35E+04,-7.86E+01,-7.53E+03
1.66700E+01,3.33E+04,2.51E+01,3.67E+00,2.53E+01,-8.35E+04,-1.07E+02,-7.46E+03
1.66720E+01,3.33E+04,2.51E+01,3.56E+00,2.53E+01,-8.35E+04,-1.14E+02,3.19E+03
1.66740E+01,3.33E+04,2.51E+01,3.47E+00,2.53E+01,-8.35E+04,-8.99E+01,9.53E+03
1.66760E+01,3.34E+04,2.51E+01,3.40E+00,2.53E+01,-8.35E+04,-7.40E+01,4.36E+03
1.66780E+01,3.34E+04,2.51E+01,3.33E+00,2.53E+01,-8.35E+04,-7.32E+01,3.57E+03
1.66800E+01,3.34E+04,2.51E+01,3.27E+00,2.53E+01,-8.35E+04,-6.25E+01,4.71E+03
1.66820E+01,3.34E+04,2.50E+01,3.22E+00,2.53E+01,-8.35E+04,-5.03E+01,1.46E+03
1.66840E+01,3.34E+04,2.50E+01,3.18E+00,2.52E+01,-8.35E+04,-5.77E+01,-2.35E+03
1.66860E+01,3.34E+04,2.50E+01,3.12E+00,2.52E+01,-8.35E+04,-6.20E+01,-1.01E+03
1.66880E+01,3.34E+04,2.50E+01,3.06E+00,2.52E+01,-8.35E+04,-6.00E+01,5.44E+02
1.66900E+01,3.34E+04,2.50E+01,3.01E+00,2.52E+01,-8.35E+04,-6.03E+01,-1.85E+03
1.66920E+01,3.34E+04,2.50E+01,2.96E+00,2.52E+01,-8.35E+04,-6.63E+01,-2.64E+03
1.66940E+01,3.34E+04,2.50E+01,2.89E+00,2.52E+01,-8.35E+04,-7.27E+01,-3.75E+03
1.66960E+01,3.34E+04,2.50E+01,2.83E+00,2.52E+01,-8.35E+04,-7.95E+01,-3.55E+03
1.66980E+01,3.34E+04,2.50E+01,2.75E+00,2.52E+01,-8.35E+04,-8.85E+01,-8.19E+03
1.67000E+01,3.34E+04,2.52E+01,2.69E+00,2.53E+01,-8.35E+04,-1.09E+02,-4.53E+03
1.67020E+01,3.34E+04,2.52E+01,2.57E+00,2.53E+01,-8.35E+04,-1.14E+02,3.47E+03
1.67040E+01,3.34E+04,2.51E+01,2.48E+00,2.53E+01,-8.35E+04,-9.00E+01,8.44E+03
1.67060E+01,3.34E+04,2.51E+01,2.41E+00,2.53E+01,-8.35E+04,-7.94E+01,1.72E+03
1.67080E+01,3.34E+04,2.51E+01,2.34E+00,2.52E+01,-8.35E+04,-8.34E+01,4.06E+03
1.67100E+01,3.34E+04,2.51E+01,2.26E+00,2.52E+01,-8.35E+04,-6.78E+01,5.34E+03
1.67120E+01,3.34E+04,2.51E+01,2.22E+00,2.52E+01,-8.35E+04,-5.43E+01,1.53E+03
1.67140E+01,3.34E+04,2.51E+01,2.16E+00,2.52E+01,-8.35E+04,-6.61E+01,-3.53E+03
1.67160E+01,3.34E+04,2.51E+01,2.10E+00,2.52E+01,-8.35E+04,-6.89E+01,-4.41E+02
1.67180E+01,3.34E+04,2.51E+01,2.04E+00,2.52E+01,-8.35E+04,-6.68E+01,2.57E+02
1.67200E+01,3.34E+04,2.51E+01,1.98E+00,2.51E+01,-8.35E+04,-6.78E+01,-1.28E+03
1.67220E+01,3.34E+04,2.51E+01,1.92E+00,2.51E+01,-8.35E+04,-7.20E+01,-1.79E+03
1.67240E+01,3.34E+04,2.51E+01,1.85E+00,2.51E+01,-8.35E+04,-7.54E+01,-1.71E+02
1.67260E+01,3.35E+04,2.50E+01,1.79E+00,2.51E+01,-8.35E+04,-7.29E+01,-2.61E+02
1.67280E+01,3.35E+04,2.51E+01,1.73E+00,2.51E+01,-8.35E+04,-7.47E+01,-7.39E+03
1.67300E+01,3.35E+04,2.52E+01,1.67E+00,2.53E+01,-8.35E+04,-1.01E+02,-6.70E+03
1.67320E+01,3.35E+04,2.52E+01,1.56E+00,2.52E+01,-8.35E+04,-1.09E+02,9.55E+02
1.67340E+01,3.35E+04,2.52E+01,1.47E+00,2.52E+01,-8.35E+04,-9.10E+01,9.56E+03
1.67360E+01,3.35E+04,2.52E+01,1.39E+00,2.52E+01,-8.35E+04,-7.34E+01,1.24E+03
1.67380E+01,3.35E+04,2.52E+01,1.34E+00,2.52E+01,-8.35E+04,-7.99E+01,4.31E+03
1.67400E+01,3.35E+04,2.51E+01,1.25E+00,2.52E+01,-8.35E+04,-6.83E+01,3.49E+03
1.67420E+01,3.35E+04,2.51E+01,1.22E+00,2.52E+01,-8.35E+04,-5.20E+01,4.43E+03
1.67440E+01,3.35E+04,2.51E+01,1.16E+00,2.51E+01,-8.35E+04,-6.04E+01,-5.26E+03
1.67460E+01,3.35E+04,2.51E+01,1.11E+00,2.51E+01,-8.35E+04,-6.70E+01,-7.18E+02
1.67480E+01,3.35E+04,2.51E+01,1.04E+00,2.51E+01,-8.35E+04,-6.96E+01,-2.59E+02
1.67500E+01,3.35E+04,2.51E+01,9.90E-01,2.51E+01,-8.35E+04,-6.26E+01,1.36E+02
1.67520E+01,3.35E+04,2.51E+01,9.32E-01,2.51E+01,-8.35E+04,-7.10E+01,-3.67E+03
1.67540E+01,3.35E+04,2.51E+01,8.65E-01,2.51E+01,-8.35E+04,-7.78E+01,-2.06E+02
1.67560E+01,3.35E+04,2.51E+01,7.95E-01,2.51E+01,-8.35E+04,-7.27E+01,3.93E+02
1.67580E+01,3.35E+04,2.51E+01,7.37E-01,2.51E+01,-8.35E+04,-7.28E+01,-6.05E+03
1.67600E+01,3.35E+04,2.52E+01,6.71E-01,2.52E+01,-8.35E+04,-9.75E+01,-8.63E+03
1.67620E+01,3.35E+04,2.52E+01,5.70E-01,2.52E+01,-8.35E+04,-1.12E+02,-5.42E+02
1.67640E+01,3.35E+04,2.52E+01,4.74E-01,2.52E+01,-8.35E+04,-9.78E+01,8.53E+03
1.67660E+01,3.35E+04,2.52E+01,3.97E-01,2.52E+01,-8.35E+04,-7.65E+01,3.94E+03
1.67680E+01,3.35E+04,2.52E+01,3.39E-01,2.52E+01,-8.35E+04,-7.88E+01,3.84E+03
1.67700E+01,3.35E+04,2.52E+01,2.58E-01,2.52E+01,-8.35E+04,-6.95E+01,3.57E+03
1.67720E+01,3.35E+04,2.51E+01,2.16E-01,2.51E+01,-8.35E+04,-5.52E+01,1.79E+03
1.67740E+01,3.35E+04,2.51E+01,1.61E-01,2.51E+01,-8.35E+04,-6.71E+01,-4.58E+03
1.67760E+01,3.36E+04,2.51E+01,9.82E-02,2.51E+01,-8.35E+04,-7.33E+01,-2.97E+02
1.67780E+01,3.36E+04,2.51E+01,3.21E-02,2.51E+01,-8.35E+04,-6.92E+01,1.91E+03
1.67800E+01,3.36E+04,2.51E+01,-2.31E-02,2.51E+01,-8.35E+04,-6.35E+01,5.70E+02
1.67820E+01,3.36E+04,2.51E+01,-7.91E-02,2.51E+01,-8.35E+04,-6.75E+01,-3.26E+03
1.67840E+01,3.36E+04,2.51E+01,-1.41E-01,2.51E+01,-8.35E+04,-7.67E+01,-1.43E+03
1.67860E+01,3.36E+04,2.51E+01,-2.13E-01,2.51E+01,-8.35E+04,-7.53E+01,7.58E+02
1.67880E+01,3.36E+04,2.51E+01,-2.73E-01,2.51E+01,-8.35E+04,-7.05E+01,-4.81E+03
1.67900E+01,3.36E+04,2.52E+01,-3.39E-01,2.52E+01,-8.35E+04,-9.33E+01,-8.62E+03
1.67920E+01,3.36E+04,2.52E+01,-4.38E-01,2.52E+01,-8.35E+04,-1.11E+02,-7.74E+02
1.67940E+01,3.36E+04,2.52E+01,-5.33E-01,2.52E+01,-8.35E+04,-9.45E+01,6.68E+03
1.67960E+01,3.36E+04,2.52E+01,-6.04E-01,2.52E+01,-8.35E+04,-8.08E+01,4.04E+03
1.67980E+01,3.36E+04,2.51E+01,-6.74E-01,2.52E+01,-8.35E+04,-8.03E+01,3.51E+03
1.68000E+01,3.36E+04,2.51E+01,-7.44E-01,2.52E+01,-8.35E+04,-6.84E+01,4.00E+03
1.68020E+01,3.36E+04,2.51E+01,-7.94E-01,2.51E+01,-8.35E+04,-6.05E+01,1.44E+03
1.68040E+01,3.36E+04,2.51E+01,-8.50E-01,2.51E+01,-8.35E+04,-6.52E+01,-1.69E+03
1.68060E+01,3.36E+04,2.51E+01,-9.08E-01,2.51E+01,-8.35E+04,-6.69E+01,-6.45E+02
1.68080E+01,3.36E+04,2.51E+01,-9.67E-01,2.51E+01,-8.35E+04,-6.78E+01,1.02E+03
1.68100E+01,3.36E+04,2.51E+01,-1.03E+00,2.51E+01,-8.35E+04,-6.34E+01,2.22E+02
1.68120E+01,3.36E+04,2.51E+01,-1.08E+00,2.51E+01,-8.35E+04,-6.47E+01,-1.75E+03
1.68140E+01,3.36E+04,2.51E+01,-1.14E+00,2.51E+01,-8.35E+04,-7.25E+01,-7.32E+02
1.68160E+01,3.36E+04,2.51E+01,-1.20E+00,2.51E+01,-8.35E+04,-6.82E+01,1.94E+03
1.68180E+01,3.36E+04,2.51E+01,-1.26E+00,2.51E+01,-8.35E+04,-6.26E+01,-7.35E+03
1.68200E+01,3.36E+04,2.52E+01,-1.32E+00,2.52E+01,-8.35E+04,-9.42E+01,-1.15E+04
1.68220E+01,3.36E+04,2.52E+01,-1.43E+00,2.52E+01,-8.35E+04,-1.18E+02,-1.51E+03
1.68240E+01,3.36E+04,2.52E+01,-1.53E+00,2.52E+01,-8.35E+04,-9.60E+01,9.09E+03
1.68260E+01,3.37E+04,2.52E+01,-1.60E+00,2.52E+01,-8.35E+04,-7.88E+01,1.31E+03
1.68280E+01,3.37E+04,2.51E+01,-1.66E+00,2.52E+01,-8.35E+04,-9.05E+01,1.80E+03
1.68300E+01,3.37E+04,2.51E+01,-1.75E+00,2.52E+01,-8.35E+04,-7.93E+01,5.47E+03
1.68320E+01,3.37E+04,2.51E+01,-1.80E+00,2.52E+01,-8.35E+04,-5.90E+01,4.26E+03
1.68340E+01,3.37E+04,2.51E+01,-1.86E+00,2.51E+01,-8.35E+04,-6.66E+01,-3.21E+03
1.68360E+01,3.37E+04,2.51E+01,-1.92E+00,2.51E+01,-8.35E+04,-7.18E+01,-1.37E+03
1.68380E+01,3.37E+04,2.51E+01,-1.98E+00,2.51E+01,-8.35E+04,-7.24E+01,-1.82E+01
1.68400E+01,3.37E+04,2.50E+01,-2.04E+00,2.51E+01,-8.35E+04,-7.11E+01,4.26E+02
1.68420E+01,3.37E+04,2.50E+01,-2.10E+00,2.51E+01,-8.35E+04,-7.10E+01,-1.60E+03
1.68440E+01,3.37E+04,2.50E+01,-2.16E+00,2.51E+01,-8.35E+04,-7.66E+01,-2.33E+02
1.68460E+01,3.37E+04,2.50E+01,-2.24E+00,2.51E+01,-8.35E+04,-7.48E+01,2.86E+03
1.68480E+01,3.37E+04,2.50E+01,-2.29E+00,2.51E+01,-8.35E+04,-6.27E+01,-3.21E+03
1.68500E+01,3.37E+04,2.51E+01,-2.36E+00,2.52E+01,-8.35E+04,-8.38E+01,-1.03E+04
1.68520E+01,3.37E+04,2.51E+01,-2.45E+00,2.52E+01,-8.35E+04,-1.12E+02,-4.83E+03
1.68540E+01,3.37E+04,2.51E+01,-2.55E+00,2.52E+01,-8.35E+04,-1.02E+02,5.34E+03
1.68560E+01,3.37E+04,2.51E+01,-2.63E+00,2.52E+01,-8.35E+04,-8.69E+01,4.23E+03
1.68580E+01,3.37E+04,2.51E+01,-2.70E+00,2.52E+01,-8.35E+04,-8.56E+01,5.72E+03
1.68600E+01,3.37E+04,2.50E+01,-2.78E+00,2.52E+01,-8.35E+04,-6.77E+01,3.38E+03
1.68620E+01,3.37E+04,2.50E+01,-2.82E+00,2.52E+01,-8.35E+04,-6.40E+01,6.02E+02
1.68640E+01,3.37E+04,2.50E+01,-2.89E+00,2.52E+01,-8.35E+04,-7.35E+01,-3.69E+03
1.68660E+01,3.37E+04,2.50E+01,-2.95E+00,2.52E+01,-8.35E+04,-7.37E+01,1.73E+03
1.68680E+01,3.37E+04,2.50E+01,-3.02E+00,2.52E+01,-8.35E+04,-7.07E+01,6.04E+02
1.68700E+01,3.37E+04,2.50E+01,-3.07E+00,2.52E+01,-8.35E+04,-6.69E+01,-8.74E+02
1.68720E+01,3.37E+04,2.50E+01,-3.13E+00,2.52E+01,-8.35E+04,-7.66E+01,-3.21E+03
1.68740E+01,3.37E+04,2.50E+01,-3.20E+00,2.52E+01,-8.35E+04,-8.02E+01,1.08E+03
1.68760E+01,3.38E+04,2.49E+01,-3.27E+00,2.52E+01,-8.35E+04,-7.26E+01,-6.30E+03
1.68780E+01,3.38E+04,2.51E+01,-3.34E+00,2.53E+01,-8.35E+04,-9.87E+01,-8.74E+03
1.68800E+01,3.38E+04,2.51E+01,-3.46E+00,2.53E+01,-8.35E+04,-1.20E+02,-4.49E+03
1.68820E+01,3.38E+04,2.50E+01,-3.55E+00,2.53E+01,-8.35E+04,-1.08E+02,7.69E+03
1.68840E+01,3.38E+04,2.50E+01,-3.65E+00,2.53E+01,-8.35E+04,-9.32E+01,5.73E+03
1.68860E+01,3.38E+04,2.50E+01,-3.71E+00,2.53E+01,-8.35E+04,-8.03E+01,8.64E+02
1.68880E+01,3.38E+04,2.50E+01,-3.79E+00,2.53E+01,-8.35E+04,-9.17E+01,2.36E+03
1.68900E+01,3.38E+04,2.50E+01,-3.87E+00,2.53E+01,-8.35E+04,-7.62E+01,4.01E+03
1.68920E+01,3.38E+04,2.50E+01,-3.92E+00,2.53E+01,-8.35E+04,-6.58E+01,2.08E+03
1.68940E+01,3.38E+04,2.49E+01,-3.99E+00,2.53E+01,-8.35E+04,-7.56E+01,-3.19E+03
1.68960E+01,3.38E+04,2.49E+01,-4.05E+00,2.52E+01,-8.35E+04,-7.52E+01,1.86E+01
1.68980E+01,3.38E+04,2.49E+01,-4.12E+00,2.52E+01,-8.35E+04,-7.71E+01,-2.16E+03
1.69000E+01,3.38E+04,2.49E+01,-4.18E+00,2.52E+01,-8.35E+04,-8.21E+01,1.33E+03
1.69020E+01,3.38E+04,2.49E+01,-4.26E+00,2.52E+01,-8.35E+04,-7.56E+01,-6.51E+03
1.69040E+01,3.38E+04,2.50E+01,-4.33E+00,2.53E+01,-8.35E+04,-9.85E+01,-8.42E+03
1.69060E+01,3.38E+04,2.50E+01,-4.45E+00,2.54E+01,-8.35E+04,-1.23E+02,-2.16E+03
1.69080E+01,3.38E+04,2.49E+01,-4.55E+00,2.54E+01,-8.35E+04,-1.00E+02,8.13E+03
1.69100E+01,3.38E+04,2.49E+01,-4.62E+00,2.54E+01,-8.35E+04,-8.89E+01,4.57E+03
1.69120E+01,3.38E+04,2.49E+01,-4.70E+00,2.54E+01,-8.35E+04,-8.42E+01,2.54E+03
1.69140E+01,3.38E+04,2.49E+01,-4.77E+00,2.54E+01,-8.35E+04,-7.78E+01,1.38E+03
1.69160E+01,3.38E+04,2.49E+01,-4.83E+00,2.53E+01,-8.35E+04,-7.84E+01,-1.96E+03
1.69180E+01,3.38E+04,2.49E+01,-4.90E+00,2.53E+01,-8.35E+04,-8.60E+01,5.48E+02
1.69200E+01,3.38E+04,2.48E+01,-4.98E+00,2.53E+01,-8.35E+04,-7.90E+01,2.51E+03
1.69220E+01,3.38E+04,2.48E+01,-5.04E+00,2.53E+01,-8.35E+04,-7.12E+01,7.66E+02
1.69240E+01,3.38E+04,2.48E+01,-5.10E+00,2.53E+01,-8.35E+04,-7.84E+01,-7.83E+03
1.69260E+01,3.39E+04,2.48E+01,-5.17E+00,2.53E+01,-8.35E+04,-1.00E+02,2.22E+03
1.69280E+01,3.39E+04,2.48E+01,-5.28E+00,2.53E+01,-8.35E+04,-8.00E+01,-2.44E+03
1.69300E+01,3.39E+04,2.49E+01,-5.33E+00,2.54E+01,-8.35E+04,-8.92E+01,-6.10E+03
1.69320E+01,3.39E+04,2.48E+01,-5.45E+00,2.54E+01,-8.35E+04,-1.25E+02,-8.33E+03
1.69340E+01,3.39E+04,2.48E+01,-5.55E+00,2.54E+01,-8.35E+04,-1.12E+02,8.48E+03
1.69360E+01,3.39E+04,2.48E+01,-5.65E+00,2.55E+01,-8.35E+04,-9.52E+01,6.58E+03
1.69380E+01,3.39E+04,2.48E+01,-5.72E+00,2.55E+01,-8.35E+04,-8.13E+01,3.07E+03
1.69400E+01,3.39E+04,2.48E+01,-5.79E+00,2.55E+01,-8.35E+04,-8.56E+01,6.24E+02
1.69420E+01,3.39E+04,2.48E+01,-5.87E+00,2.55E+01,-8.35E+04,-8.01E+01,2.28E+03
1.69440E+01,3.39E+04,2.48E+01,-5.93E+00,2.55E+01,-8.35E+04,-7.39E+01,-1.52E+02
1.69460E+01,3.39E+04,2.47E+01,-6.00E+00,2.55E+01,-8.35E+04,-8.13E+01,-6.15E+03
1.69480E+01,3.39E+04,2.47E+01,-6.07E+00,2.55E+01,-8.35E+04,-9.84E+01,-2.53E+03
1.69500E+01,3.39E+04,2.47E+01,-6.17E+00,2.55E+01,-8.35E+04,-9.57E+01,4.74E+03
1.69520E+01,3.39E+04,2.47E+01,-6.24E+00,2.55E+01,-8.35E+04,-7.49E+01,9.62E+03
1.69540E+01,3.39E+04,2.47E+01,-6.30E+00,2.55E+01,-8.35E+04,-5.86E+01,-8.01E+03
1.69560E+01,3.39E+04,2.48E+01,-6.37E+00,2.56E+01,-8.35E+04,-9.82E+01,-1.17E+04
1.69580E+01,3.39E+04,2.47E+01,-6.50E+00,2.56E+01,-8.35E+04,-1.24E+02,-2.75E+03
1.69600E+01,3.39E+04,2.47E+01,-6.59E+00,2.56E+01,-8.35E+04,-9.61E+01,8.77E+03
1.69620E+01,3.39E+04,2.47E+01,-6.67E+00,2.56E+01,-8.35E+04,-9.10E+01,7.17E+01
1.69640E+01,3.39E+04,2.47E+01,-6.74E+00,2.56E+01,-8.35E+04,-9.55E+01,1.76E+03
1.69660E+01,3.39E+04,2.47E+01,-6.83E+00,2.56E+01,-8.35E+04,-8.75E+01,3.74E+03
1.69680E+01,3.39E+04,2.46E+01,-6.89E+00,2.56E+01,-8.35E+04,-7.58E+01,2.34E+03
1.69700E+01,3.39E+04,2.46E+01,-6.96E+00,2.56E+01,-8.35E+04,-8.01E+01,-2.78E+03
1.69720E+01,3.39E+04,2.46E+01,-7.03E+00,2.56E+01,-8.35E+04,-8.69E+01,-2.44E+03
1.69740E+01,3.39E+04,2.46E+01,-7.11E+00,2.56E+01,-8.35E+04,-9.07E+01,-1.41E+03
1.69760E+01,3.40E+04,2.46E+01,-7.19E+00,2.56E+01,-8.35E+04,-9.17E+01,7.86E+02
1.69780E+01,3.40E+04,2.46E+01,-7.27E+00,2.56E+01,-8.35E+04,-8.86E+01,-1.26E+03
1.69800E+01,3.40E+04,2.46E+01,-7.37E+00,2.57E+01,-8.35E+04,-9.39E+01,-6.58E+03
1.69820E+01,3.40E+04,2.46E+01,-7.46E+00,2.57E+01,-8.35E+04,-1.16E+02,-3.62E+03
1.69840E+01,3.40E+04,2.46E+01,-7.58E+00,2.57E+01,-8.35E+04,-1.13E+02,2.35E+03
1.69860E+01,3.40E+04,2.46E+01,-7.66E+00,2.57E+01,-8.35E+04,-1.00E+02,7.23E+03
1.69880E+01,3.40E+04,2.45E+01,-7.75E+00,2.57E+01,-8.35E+04,-8.94E+01,4.19E+03
1.69900E+01,3.40E+04,2.45E+01,-7.82E+00,2.57E+01,-8.35E+04,-7.84E+01,2.85E+03
1.69920E+01,3.40E+04,2.45E+01,-7.89E+00,2.57E+01,-8.35E+04,-8.10E+01,-1.76E+03
1.69940E+01,3.40E+04,2.45E+01,-7.96E+00,2.58E+01,-8.35E+04,-8.43E+01,4.68E+02
1.69960E+01,3.40E+04,2.45E+01,-8.03E+00,2.57E+01,-8.35E+04,-8.13E+01,9.10E+02
1.69980E+01,3.40E+04,2.45E+01,-8.10E+00,2.58E+01,-8.35E+04,-7.77E+01,1.44E+04
1.70000E+01,3.40E+04,2.44E+01,-8.17E+00,2.58E+01,-8.35E+04,-3.25E+01,3.18E+02
1.70020E+01,3.40E+04,2.44E+01,-8.15E+00,2.57E+01,-8.35E+04,-5.23E+01,-9.34E+03
1.70040E+01,3.40E+04,2.43E+01,-8.24E+00,2.57E+01,-8.35E+04,-9.94E+01,-2.47E+04
1.70060E+01,3.40E+04,2.43E+01,-8.32E+00,2.57E+01,-8.35E+04,-1.28E+02,-1.26E+04
1.70080E+01,3.40E+04,2.43E+01,-8.46E+00,2.57E+01,-8.35E+04,-1.69E+02,-2.58E+03
1.70100E+01,3.40E+04,2.42E+01,-8.59E+00,2.57E+01,-8.35E+04,-1.32E+02,1.44E+04
1.70120E+01,3.40E+04,2.42E+01,-8.67E+00,2.57E+01,-8.35E+04,-1.05E+02,7.24E+03
1.70140E+01,3.40E+04,2.41E+01,-8.75E+00,2.56E+01,-8.35E+04,-1.06E+02,-1.57E+02
1.70160E+01,3.40E+04,2.40E+01,-8.83E+00,2.56E+01,-8.35E+04,-1.07E+02,2.66E+03
1.70180E+01,3.40E+04,2.40E+01,-8.92E+00,2.56E+01,-8.35E+04,-9.60E+01,4.41E+03
1.70200E+01,3.40E+04,2.40E+01,-8.99E+00,2.56E+01,-8.35E+04,-8.71E+01,1.17E+03
1.70220E+01,3.40E+04,2.39E+01,-9.06E+00,2.56E+01,-8.35E+04,-9.17E+01,-2.54E+03
1.70240E+01,3.40E+04,2.39E+01,-9.14E+00,2.56E+01,-8.35E+04,-9.85E+01,-3.10E+03
1.70260E+01,3.41E+04,2.39E+01,-9.22E+00,2.56E+01,-8.35E+04,-1.03E+02,3.58E+03
1.70280E+01,3.41E+04,2.38E+01,-9.31E+00,2.56E+01,-8.35E+04,-8.75E+01,-1.83E+03
1.70300E+01,3.41E+04,2.39E+01,-9.39E+00,2.56E+01,-8.35E+04,-1.00E+02,-7.80E+03
1.70320E+01,3.41E+04,2.38E+01,-9.50E+00,2.57E+01,-8.35E+04,-1.31E+02,-5.78E+03
1.70340E+01,3.41E+04,2.38E+01,-9.61E+00,2.57E+01,-8.35E+04,-1.20E+02,6.31E+03
1.70360E+01,3.41E+04,2.38E+01,-9.70E+00,2.57E+01,-8.35E+04,-1.04E+02,3.97E+03
1.70380E+01,3.41E+04,2.37E+01,-9.79E+00,2.57E+01,-8.35E+04,-1.03E+02,6.00E+03
1.70400E+01,3.41E+04,2.37E+01,-9.87E+00,2.57E+01,-8.35E+04,-8.55E+01,2.01E+03
1.70420E+01,3.41E+04,2.37E+01,-9.93E+00,2.57E+01,-8.35E+04,-8.45E+01,-8.68E+02
1.70440E+01,3.41E+04,2.36E+01,-1.00E+01,2.57E+01,-8.35E+04,-9.93E+01,-6.22E+03
1.70460E+01,3.41E+04,2.36E+01,-1.01E+01,2.57E+01,-8.35E+04,-1.03E+02,-7.58E+01
1.70480E+01,3.41E+04,2.36E+01,-1.02E+01,2.57E+01,-8.35E+04,-1.05E+02,4.73E+03
1.70500E+01,3.41E+04,2.35E+01,-1.03E+01,2.57E+01,-8.35E+04,-8.21E+01,-2.07E+03
1.70520E+01,3.41E+04,2.36E+01,-1.04E+01,2.57E+01,-8.35E+04,-1.05E+02,-1.13E+04
1.70540E+01,3.41E+04,2.36E+01,-1.05E+01,2.58E+01,-8.35E+04,-1.40E+02,-4.10E+03
1.70560E+01,3.41E+04,2.35E+01,-1.06E+01,2.58E+01,-8.35E+04,-1.18E+02,1.06E+04
1.70580E+01,3.41E+04,2.35E+01,-1.07E+01,2.58E+01,-8.35E+04,-9.30E+01,8.49E+03
1.70600E+01,3.41E+04,2.35E+01,-1.08E+01,2.58E+01,-8.35E+04,-8.60E+01,1.22E+04
1.70620E+01,3.41E+04,2.34E+01,-1.08E+01,2.58E+01,-8.35E+04,-4.97E+01,-1.67E+03
1.70640E+01,3.41E+04,2.34E+01,-1.08E+01,2.58E+01,-8.35E+04,-7.45E+01,-1.27E+04
1.70660E+01,3.41E+04,2.33E+01,-1.09E+01,2.57E+01,-8.35E+04,-1.24E+02,-1.63E+04
1.70680E+01,3.41E+04,2.32E+01,-1.10E+01,2.57E+01,-8.35E+04,-1.27E+02,1.77E+03
1.70700E+01,3.41E+04,2.31E+01,-1.11E+01,2.57E+01,-8.35E+04,-1.24E+02,2.40E+03
1.70720E+01,3.41E+04,2.31E+01,-1.12E+01,2.57E+01,-8.35E+04,-1.10E+02,6.50E+03
1.70740E+01,3.41E+04,2.30E+01,-1.13E+01,2.56E+01,-8.35E+04,-1.02E+02,-7.06E+03
1.70760E+01,3.42E+04,2.30E+01,-1.14E+01,2.57E+01,-8.35E+04,-1.30E+02,-9.28E+03
1.70780E+01,3.42E+04,2.30E+01,-1.15E+01,2.57E+01,-8.35E+04,-1.54E+02,-8.58E+02
1.70800E+01,3.42E+04,2.29E+01,-1.16E+01,2.57E+01,-8.35E+04,-1.26E+02,9.49E+03
1.70820E+01,3.42E+04,2.29E+01,-1.17E+01,2.57E+01,-8.35E+04,-1.14E+02,5.33E+03
1.70840E+01,3.42E+04,2.28E+01,-1.18E+01,2.57E+01,-8.35E+04,-1.08E+02,4.49E+03
1.70860E+01,3.42E+04,2.28E+01,-1.19E+01,2.57E+01,-8.35E+04,-9.46E+01,3.60E+03
1.70880E+01,3.42E+04,2.28E+01,-1.19E+01,2.57E+01,-8.35E+04,-9.21E+01,-1.87E+02
1.70900E+01,3.42E+04,2.27E+01,-1.20E+01,2.57E+01,-8.35E+04,-9.71E+01,-2.27E+03
1.70920E+01,3.42E+04,2.27E+01,-1.21E+01,2.57E+01,-8.35E+04,-1.01E+02,-3.05E+02
1.70940E+01,3.42E+04,2.26E+01,-1.22E+01,2.57E+01,-8.35E+04,-9.94E+01,8.48E+02
1.70960E+01,3.42E+04,2.26E+01,-1.23E+01,2.57E+01,-8.35E+04,-9.59E+01,-8.88E+03
1.70980E+01,3.42E+04,2.26E+01,-1.24E+01,2.58E+01,-8.35E+04,-1.31E+02,-5.27E+03
1.71000E+01,3.42E+04,2.26E+01,-1.25E+01,2.58E+01,-8.35E+04,-1.32E+02,2.25E+03
1.71020E+01,3.42E+04,2.25E+01,-1.26E+01,2.58E+01,-8.35E+04,-1.06E+02,6.38E+03
1.71040E+01,3.42E+04,2.25E+01,-1.27E+01,2.58E+01,-8.35E+04,-1.13E+02,6.53E+03
1.71060E+01,3.42E+04,2.24E+01,-1.28E+01,2.58E+01,-8.35E+04,-8.28E+01,7.54E+02
1.71080E+01,3.42E+04,2.24E+01,-1.28E+01,2.58E+01,-8.35E+04,-9.56E+01,-6.42E+03
1.71100E+01,3.42E+04,2.23E+01,-1.29E+01,2.57E+01,-8.36E+04,-1.27E+02,-1.07E+04
1.71120E+01,3.42E+04,2.22E+01,-1.30E+01,2.57E+01,-8.36E+04,-1.27E+02,4.16E+02
1.71140E+01,3.42E+04,2.21E+01,-1.30E+01,2.57E+01,-8.36E+04,-1.31E+02,1.48E+03
1.71160E+01,3.42E+04,2.20E+01,-1.31E+01,2.57E+01,-8.36E+04,-1.18E+02,7.68E+03
1.71180E+01,3.42E+04,2.20E+01,-1.32E+01,2.57E+01,-8.36E+04,-1.02E+02,-3.73E+03
1.71200E+01,3.42E+04,2.20E+01,-1.33E+01,2.57E+01,-8.36E+04,-1.25E+02,-7.70E+03
1.71220E+01,3.42E+04,2.19E+01,-1.34E+01,2.57E+01,-8.36E+04,-1.46E+02,-4.88E+03
